,WijkenEnBuurten,SoortRegio,AantalInwoners,Mannen,Vrouwen,k_0Tot15Jaar,k_15Tot25Jaar,k_25Tot45Jaar,k_45Tot65Jaar,k_65JaarOfOuder,Ongehuwd,Gehuwd,Gescheiden,Verweduwd,WestersTotaal,NietWestersTotaal,GeboorteRelatief,SterfteRelatief,HuishoudensTotaal,Eenpersoonshuishoudens,HuishoudensZonderKinderen,HuishoudensMetKinderen,GemiddeldeHuishoudensgrootte,Bevolkingsdichtheid,Woningvoorraad,GemiddeldeWoningwaarde,PercentageEengezinswoning,PercentageMeergezinswoning,PercentageBewoond,Koopwoningen,HuurwoningenTotaal,InBezitWoningcorporatie,InBezitOverigeVerhuurders,BouwjaarVoor2000,BouwjaarVanaf2000,GemiddeldElektriciteitsverbruikTotaal,Appartement,Appartement1,Tussenwoning,Tussenwoning1,Hoekwoning,Hoekwoning1,TweeOnderEenKapWoning,TweeOnderEenKapWoning1,VrijstaandeWoning,VrijstaandeWoning1,Huurwoning,Huurwoning1,GemiddeldAardgasverbruikTotaal,AantalInkomensontvangers,GemiddeldInkomenPerInkomensontvanger,GemiddeldInkomenPerInwoner,k_40PersonenMetLaagsteInkomen,k_20PersonenMetHoogsteInkomen,k_20HuishoudensMetHoogsteInkomen,HuishoudensMetEenLaagInkomen,HuishOnderOfRondSociaalMinimum,BedrijfsvestigingenTotaal,PersonenautoSTotaal,PersonenautoSJongerDan6Jaar,PersonenautoS6JaarEnOuder,PersonenautoSBrandstofBenzine,PersonenautoSOverigeBrandstof,PersonenautoSPerHuishouden,PersonenautoSNaarOppervlakte,Motorfietsen,MateVanStedelijkheid,Omgevingsadressendichtheid,attributes.TELJAAR,attributes.AANTAL,attributes.AANTAL_SUMMED,Zon_atlas
90,140301,Buurt     ,3570,1850,1720,14.0,19.0,43.0,17.0,6.0,78.0,12.0,9.0,2.0,10.0,22.0,15.0,3.0,2270,63.0,19.0,18.0,1.6,6451.0,2044,122.0,23.0,77.0,95.0,11.0,88.0,78.0,10.0,94.0,6.0,2000.0,1850.0,900.0,2450.0,1000.0,2450.0,1050.0,2300.0,1150.0,5450.0,2350.0,1950.0,900.0,900.0,2900.0,19.1,15.7,58.7,4.4,2.6,35.4,26.9,200.0,815,120,695,655,160,0.4,1472.0,65,1,4677,2014,36.0,49.0,1.6333333333333333
91,140301,Buurt     ,8435,4255,4180,875.0,2585.0,3030.0,1335.0,610.0,6720.0,950.0,560.0,205.0,950.0,1360.0,12.0,6.0,5875,4265.0,910.0,705.0,1.4,12184.0,4526,115.0,13.0,87.0,96.0,17.0,83.0,64.0,19.0,92.0,8.0,2000.0,1920.0,1070.0,2620.0,1210.0,2560.0,1400.0,1530.0,940.0,5450.0,2350.0,1940.0,1070.0,1090.0,7100.0,19.6,17.0,61.9,7.8,3.2,28.1,23.2,390.0,1700,270,1435,1395,305,0.3,2456.0,155,1,4464,2015,86.0,135.0,1.6333333333333333
92,140301,Buurt     ,8530,4310,4215,890.0,2525.0,3105.0,1400.0,600.0,6775.0,990.0,575.0,185.0,985.0,1440.0,12.0,4.0,5885,4200.0,970.0,715.0,1.4,12313.0,4544,115.0,12.0,88.0,97.0,16.0,83.0,63.0,20.0,92.0,8.0,1990.0,1920.0,1110.0,2620.0,1280.0,2540.0,1420.0,1510.0,960.0,5450.0,2350.0,1920.0,1110.0,1140.0,7100.0,19.6,17.0,61.9,7.8,3.2,28.1,23.2,405.0,1755,290,1465,1445,305,0.3,2531.0,155,1,4546,2016,12.0,147.0,1.6333333333333333
93,140302,Buurt     ,6640,3260,3380,9.0,35.0,35.0,14.0,6.0,81.0,11.0,6.0,3.0,11.0,15.0,10.0,5.0,4685,72.0,17.0,11.0,1.4,12734.0,3301,131.0,10.0,90.0,95.0,21.0,78.0,57.0,20.0,97.0,3.0,2150.0,2100.0,1450.0,2650.0,1600.0,2500.0,1900.0,2150.0,1150.0,5450.0,2350.0,2000.0,1400.0,1500.0,4700.0,19.7,14.7,64.0,7.0,5.0,73.0,26.0,325.0,1305,215,1090,1050,255,0.3,2502.0,135,1,4744,2013,34.0,34.0,1.5666666666666669
94,140302,Buurt     ,6605,3235,3370,9.0,35.0,35.0,14.0,6.0,81.0,11.0,6.0,2.0,11.0,15.0,11.0,6.0,4620,72.0,16.0,11.0,1.4,12663.0,3400,125.0,10.0,90.0,95.0,17.0,82.0,59.0,23.0,95.0,5.0,2100.0,2050.0,1100.0,2600.0,1200.0,2350.0,1300.0,1800.0,900.0,5450.0,2350.0,1900.0,1000.0,1100.0,5500.0,17.5,15.3,66.0,6.6,3.0,31.3,23.1,315.0,1255,210,1050,1030,230,0.3,2410.0,130,1,4853,2014,113.0,147.0,1.5666666666666669
95,140302,Buurt     ,6025,2820,3205,355.0,2730.0,1935.0,715.0,285.0,5105.0,630.0,215.0,70.0,710.0,420.0,10.0,1.0,4425,3295.0,800.0,325.0,1.4,11336.0,2760,138.0,12.0,88.0,97.0,31.0,68.0,20.0,48.0,82.0,18.0,2250.0,2040.0,1230.0,2780.0,1480.0,2890.0,1730.0,1800.0,900.0,3460.0,1530.0,2090.0,1210.0,1290.0,5200.0,21.0,19.1,59.7,11.9,5.7,12.9,10.8,345.0,1245,250,995,1005,245,0.3,2343.0,125,1,4745,2015,75.0,222.0,1.5666666666666669
96,140302,Buurt     ,6105,2890,3215,390.0,2700.0,2000.0,710.0,300.0,5155.0,660.0,215.0,70.0,750.0,440.0,8.0,2.0,4450,3300.0,825.0,325.0,1.4,11474.0,2824,139.0,13.0,87.0,97.0,31.0,68.0,19.0,49.0,80.0,20.0,2070.0,1980.0,1300.0,2620.0,1490.0,2700.0,1770.0,1800.0,900.0,3420.0,1590.0,2010.0,1270.0,1330.0,5200.0,21.0,19.1,59.7,11.9,5.7,12.9,10.8,350.0,1255,255,1005,1015,240,0.3,2361.0,130,1,4828,2016,201.0,423.0,1.5666666666666669
97,140303,Buurt     ,5990,2855,3130,6.0,45.0,32.0,13.0,4.0,84.0,11.0,4.0,1.0,12.0,7.0,8.0,1.0,4430,75.0,18.0,7.0,1.4,11336.0,2732,149.0,12.0,88.0,95.0,40.0,58.0,26.0,32.0,82.0,18.0,2350.0,2200.0,1550.0,3000.0,1900.0,3000.0,1900.0,1800.0,900.0,3550.0,2050.0,2150.0,1400.0,1650.0,4100.0,22.5,16.2,56.0,12.0,9.0,59.0,15.0,335.0,1275,250,1025,1010,265,0.3,2413.0,140,1,4752,2013,0.0,0.0,
98,140303,Buurt     ,6050,2835,3215,6.0,46.0,32.0,12.0,4.0,84.0,11.0,4.0,1.0,12.0,7.0,8.0,2.0,4215,74.0,19.0,7.0,1.4,11458.0,2748,142.0,12.0,88.0,96.0,32.0,67.0,21.0,46.0,82.0,18.0,2250.0,2150.0,1150.0,2950.0,1400.0,2750.0,1500.0,1800.0,900.0,3400.0,1650.0,1900.0,1000.0,1200.0,5000.0,19.2,17.6,62.6,11.2,5.8,15.8,11.8,340.0,1240,240,1000,995,245,0.3,2345.0,130,1,4797,2014,0.0,0.0,
99,140400,Buurt     ,5450,2630,2820,8.0,37.0,33.0,14.0,8.0,79.0,13.0,6.0,3.0,12.0,9.0,9.0,4.0,3910,73.0,19.0,9.0,1.4,7988.0,2874,139.0,11.0,89.0,95.0,34.0,64.0,41.0,23.0,85.0,15.0,2350.0,2200.0,1400.0,3200.0,1800.0,3300.0,2350.0,1800.0,900.0,3400.0,1650.0,2200.0,1350.0,1450.0,3800.0,23.7,17.5,56.0,14.0,10.0,63.0,19.0,310.0,1255,280,975,990,265,0.3,1840.0,115,1,4889,2013,123.0,123.0,1.8
100,140400,Buurt     ,5470,2610,2860,8.0,36.0,34.0,13.0,8.0,79.0,12.0,6.0,3.0,12.0,9.0,9.0,3.0,3945,74.0,18.0,9.0,1.4,8024.0,3032,131.0,10.0,90.0,96.0,28.0,70.0,43.0,28.0,81.0,19.0,2150.0,2050.0,1000.0,3100.0,1300.0,3050.0,1600.0,1800.0,900.0,3400.0,1650.0,2000.0,900.0,1100.0,4700.0,20.8,18.8,59.8,12.0,6.2,20.6,16.4,340.0,1255,275,980,1020,235,0.3,1837.0,115,1,4947,2014,105.0,228.0,1.8
101,140400,Buurt     ,4830,2305,2525,415.0,1585.0,1720.0,695.0,415.0,3795.0,605.0,290.0,135.0,585.0,450.0,11.0,5.0,3375,2405.0,650.0,315.0,1.4,12820.0,2542,133.0,11.0,89.0,97.0,31.0,68.0,37.0,31.0,91.0,9.0,2080.0,1970.0,1090.0,2950.0,1410.0,2980.0,1750.0,1800.0,900.0,3400.0,1650.0,1980.0,1080.0,1390.0,4100.0,23.8,20.9,54.9,14.2,7.4,16.6,13.4,240.0,1140,245,895,915,225,0.3,3031.0,95,1,4613,2015,56.0,284.0,1.8
102,140400,Buurt     ,4770,2245,2525,400.0,1550.0,1705.0,705.0,405.0,3760.0,595.0,290.0,120.0,620.0,435.0,10.0,4.0,3345,2380.0,655.0,310.0,1.4,12655.0,2541,131.0,11.0,89.0,96.0,30.0,69.0,36.0,33.0,91.0,9.0,2010.0,1910.0,1120.0,2860.0,1450.0,3170.0,1770.0,1800.0,900.0,3400.0,1650.0,1930.0,1090.0,1330.0,4100.0,23.8,20.9,54.9,14.2,7.4,16.6,13.4,240.0,1095,255,840,875,225,0.3,2908.0,110,1,4702,2016,282.0,566.0,1.8
103,140401,Buurt     ,2435,1205,1230,16.0,11.0,38.0,24.0,12.0,67.0,17.0,10.0,6.0,8.0,17.0,15.0,12.0,1455,59.0,17.0,24.0,1.6,7308.0,1442,129.0,18.0,82.0,97.0,5.0,90.0,87.0,3.0,98.0,2.0,2250.0,2000.0,1250.0,3150.0,1600.0,3000.0,1900.0,1800.0,900.0,3400.0,1650.0,2050.0,1300.0,1350.0,1700.0,21.2,15.9,61.0,6.0,5.0,77.0,30.0,85.0,610,110,500,500,110,0.4,1829.0,45,1,3598,2013,116.0,116.0,1.2666666666666666
104,140401,Buurt     ,2485,1220,1265,16.0,11.0,37.0,23.0,12.0,68.0,17.0,10.0,6.0,8.0,17.0,16.0,12.0,1480,59.0,17.0,24.0,1.6,7446.0,1498,117.0,21.0,79.0,97.0,7.0,93.0,88.0,5.0,94.0,6.0,2150.0,1900.0,900.0,3100.0,1150.0,3100.0,1400.0,1800.0,900.0,3400.0,1650.0,2050.0,950.0,1000.0,1900.0,20.2,16.2,56.7,5.5,2.9,32.9,26.8,95.0,600,95,505,490,110,0.4,1796.0,45,1,3644,2014,51.0,167.0,1.2666666666666666
105,140401,Buurt     ,2040,1025,1015,310.0,250.0,735.0,475.0,265.0,1355.0,370.0,205.0,105.0,205.0,360.0,16.0,10.0,1240,785.0,195.0,260.0,1.6,5792.0,1144,127.0,15.0,85.0,94.0,9.0,91.0,86.0,5.0,83.0,17.0,2160.0,1870.0,900.0,3850.0,1130.0,4330.0,1410.0,1800.0,900.0,3400.0,1650.0,2020.0,930.0,940.0,1600.0,22.3,18.2,57.5,9.3,4.9,29.2,24.8,100.0,510,95,410,425,85,0.4,1442.0,25,1,3678,2015,0.0,167.0,1.2666666666666666
106,140401,Buurt     ,2055,1035,1020,305.0,255.0,720.0,505.0,265.0,1350.0,380.0,220.0,105.0,215.0,390.0,16.0,10.0,1270,820.0,190.0,260.0,1.6,5838.0,1225,129.0,14.0,86.0,95.0,8.0,92.0,86.0,6.0,77.0,23.0,2160.0,1870.0,960.0,3820.0,1220.0,4490.0,1570.0,1800.0,900.0,3400.0,1650.0,2010.0,980.0,1000.0,1600.0,22.3,18.2,57.5,9.3,4.9,29.2,24.8,100.0,500,115,385,425,75,0.4,1413.0,25,1,3744,2016,10.0,177.0,1.2666666666666666
107,140402,Buurt     ,1945,950,995,11.0,17.0,45.0,21.0,6.0,75.0,12.0,10.0,2.0,10.0,18.0,12.0,3.0,1290,64.0,19.0,17.0,1.5,11396.0,1268,120.0,42.0,58.0,95.0,22.0,77.0,68.0,9.0,100.0,0.0,2000.0,2050.0,1300.0,1750.0,1200.0,2050.0,1350.0,2400.0,1550.0,3400.0,1650.0,2000.0,1300.0,1250.0,1500.0,22.2,17.3,54.0,6.0,5.0,75.0,28.0,70.0,535,85,450,440,95,0.4,3132.0,55,1,2956,2013,0.0,0.0,1.7
108,140402,Buurt     ,2040,1000,1040,11.0,18.0,44.0,20.0,6.0,77.0,12.0,9.0,2.0,10.0,18.0,14.0,3.0,1370,65.0,19.0,16.0,1.5,11941.0,1324,117.0,40.0,60.0,96.0,26.0,73.0,61.0,12.0,96.0,4.0,1950.0,2000.0,900.0,1750.0,850.0,2000.0,950.0,2300.0,1150.0,3400.0,1650.0,1950.0,950.0,900.0,1700.0,20.7,17.8,53.7,6.4,2.6,32.9,26.8,65.0,550,75,470,450,100,0.4,3208.0,60,1,3065,2014,40.0,40.0,1.7
109,140402,Buurt     ,2920,1430,1490,375.0,455.0,1255.0,645.0,185.0,2190.0,365.0,290.0,70.0,265.0,505.0,14.0,4.0,1895,1175.0,370.0,350.0,1.5,12568.0,1812,114.0,40.0,60.0,98.0,22.0,78.0,67.0,10.0,97.0,3.0,1940.0,1950.0,1030.0,1900.0,1010.0,1900.0,1190.0,2300.0,1240.0,3400.0,1650.0,1990.0,1080.0,1040.0,2400.0,21.7,18.3,55.0,7.1,3.0,28.4,24.8,105.0,745,105,640,630,115,0.4,3204.0,80,1,3102,2015,0.0,40.0,1.7
110,140402,Buurt     ,2905,1410,1495,375.0,450.0,1230.0,650.0,195.0,2190.0,355.0,285.0,70.0,265.0,525.0,11.0,6.0,1870,1155.0,360.0,360.0,1.5,12491.0,1812,115.0,40.0,60.0,98.0,22.0,77.0,66.0,11.0,97.0,3.0,1910.0,1900.0,1080.0,1860.0,1040.0,1910.0,1280.0,2440.0,1280.0,3400.0,1650.0,1950.0,1120.0,1090.0,2400.0,21.7,18.3,55.0,7.1,3.0,28.4,24.8,125.0,750,125,625,635,115,0.4,3217.0,75,1,3153,2016,8.0,48.0,1.7
111,140403,Buurt     ,1425,740,685,10.0,17.0,43.0,20.0,9.0,70.0,19.0,6.0,4.0,10.0,12.0,16.0,3.0,915,62.0,21.0,17.0,1.6,4137.0,736,140.0,20.0,80.0,95.0,40.0,60.0,49.0,11.0,92.0,8.0,2150.0,1950.0,1250.0,2700.0,1500.0,2650.0,1750.0,2440.0,1280.0,3400.0,1650.0,1900.0,1250.0,1350.0,1100.0,26.5,20.6,44.0,13.0,8.0,63.0,16.0,95.0,470,105,365,375,95,0.5,1365.0,30,1,2525,2013,81.0,81.0,1.3666666666666667
112,140403,Buurt     ,1470,775,695,11.0,17.0,43.0,21.0,9.0,69.0,20.0,7.0,4.0,10.0,13.0,21.0,8.0,940,61.0,22.0,16.0,1.6,4271.0,818,130.0,23.0,77.0,96.0,39.0,61.0,51.0,10.0,83.0,17.0,2050.0,1850.0,900.0,2750.0,1100.0,2500.0,1250.0,2440.0,1280.0,3400.0,1650.0,1850.0,900.0,950.0,1200.0,25.4,21.9,45.0,14.3,8.2,19.5,14.9,100.0,475,110,370,385,90,0.5,1385.0,40,1,2561,2014,0.0,81.0,1.3666666666666667
113,140403,Buurt     ,1185,625,560,130.0,205.0,490.0,250.0,105.0,850.0,215.0,75.0,45.0,115.0,125.0,16.0,8.0,760,460.0,170.0,125.0,1.6,4406.0,709,119.0,20.0,80.0,96.0,44.0,56.0,44.0,12.0,92.0,8.0,1870.0,1730.0,1000.0,2470.0,1180.0,2340.0,1370.0,2440.0,1280.0,3400.0,1650.0,1590.0,980.0,1040.0,1000.0,26.2,22.6,43.3,15.3,7.8,18.2,13.9,70.0,395,85,310,325,70,0.5,1459.0,35,2,2452,2015,27.0,108.0,1.3666666666666667
114,140403,Buurt     ,1180,620,555,125.0,215.0,475.0,255.0,105.0,850.0,200.0,80.0,45.0,110.0,130.0,15.0,8.0,765,485.0,155.0,125.0,1.5,4372.0,709,120.0,20.0,80.0,97.0,45.0,55.0,34.0,20.0,92.0,8.0,1820.0,1630.0,1010.0,2410.0,1250.0,2280.0,1400.0,2440.0,1280.0,3400.0,1650.0,1530.0,1010.0,1080.0,1000.0,26.2,22.6,43.3,15.3,7.8,18.2,13.9,65.0,390,90,300,330,60,0.5,1439.0,30,2,2484,2016,8.0,116.0,1.3666666666666667
115,140404,Buurt     ,720,365,355,5.0,36.0,35.0,18.0,6.0,82.0,11.0,5.0,2.0,9.0,9.0,13.0,8.0,565,80.0,13.0,7.0,1.3,2803.0,407,154.0,13.0,87.0,97.0,21.0,46.0,38.0,9.0,72.0,28.0,2100.0,1900.0,1400.0,3050.0,1600.0,2700.0,2050.0,2440.0,1280.0,3400.0,1650.0,1850.0,1450.0,1450.0,600.0,25.0,19.9,52.0,14.0,10.0,66.0,13.9,50.0,265,110,150,225,40,0.5,1028.0,15,1,3487,2013,0.0,0.0,1.3928571428571428
116,140404,Buurt     ,795,420,370,5.0,38.0,34.0,18.0,6.0,82.0,11.0,5.0,2.0,13.0,10.0,6.0,1.0,595,80.0,13.0,7.0,1.3,3079.0,407,149.0,13.0,87.0,97.0,21.0,51.0,38.0,14.0,72.0,28.0,1950.0,1750.0,1050.0,2800.0,1150.0,2550.0,1500.0,2440.0,1280.0,3400.0,1650.0,1700.0,1050.0,1100.0,600.0,21.6,20.2,56.8,13.4,6.6,23.7,14.7,55.0,260,110,150,225,35,0.4,1008.0,10,1,3551,2014,0.0,0.0,1.3928571428571428
117,140404,Buurt     ,700,370,330,30.0,250.0,250.0,125.0,40.0,565.0,85.0,35.0,10.0,60.0,60.0,9.0,0.0,530,425.0,75.0,30.0,1.3,2562.0,405,141.0,13.0,87.0,97.0,22.0,51.0,38.0,13.0,73.0,27.0,1840.0,1710.0,1100.0,2660.0,1220.0,2330.0,1540.0,2440.0,1280.0,3400.0,1650.0,1610.0,1120.0,1170.0,700.0,23.0,21.2,54.6,14.1,6.6,23.0,16.9,55.0,255,120,135,225,35,0.5,935.0,10,1,3459,2015,5.0,5.0,1.3928571428571428
118,140404,Buurt     ,740,385,355,40.0,240.0,285.0,125.0,50.0,605.0,85.0,35.0,10.0,60.0,75.0,7.0,3.0,550,435.0,75.0,40.0,1.3,2704.0,407,141.0,13.0,87.0,97.0,22.0,51.0,38.0,13.0,73.0,27.0,1860.0,1720.0,1200.0,2850.0,1290.0,2030.0,1570.0,2440.0,1280.0,3400.0,1650.0,1610.0,1210.0,1250.0,700.0,23.0,21.2,54.6,14.1,6.6,23.0,16.9,55.0,290,140,150,250,40,0.5,1055.0,15,1,3507,2016,9.0,14.0,1.3928571428571428
119,140500,Buurt     ,5015,2500,2515,6.0,32.0,35.0,20.0,7.0,79.0,13.0,5.0,2.0,14.0,6.0,8.0,1.0,3570,71.0,20.0,9.0,1.4,12674.0,2646,166.0,37.0,63.0,94.0,34.0,61.0,32.0,29.0,96.0,4.0,2200.0,2050.0,1350.0,2300.0,1650.0,2650.0,1850.0,3150.0,2300.0,3200.0,2900.0,2050.0,1400.0,1500.0,3600.0,25.2,18.8,52.0,14.0,10.0,61.0,17.0,415.0,1330,290,1040,1030,300,0.4,3360.0,150,1,3812,2013,46.0,46.0,2.0
120,140500,Buurt     ,5130,2570,2560,6.0,33.0,34.0,19.0,7.0,80.0,13.0,5.0,2.0,13.0,6.0,8.0,4.0,3675,71.0,20.0,8.0,1.4,12959.0,2693,156.0,36.0,64.0,94.0,32.0,65.0,31.0,34.0,96.0,4.0,2100.0,1950.0,1000.0,2250.0,1200.0,2550.0,1400.0,3150.0,1750.0,3050.0,2100.0,1900.0,1000.0,1100.0,4400.0,21.8,19.9,57.1,13.1,6.9,20.6,16.3,445.0,1325,265,1060,1035,290,0.4,3347.0,145,1,3901,2014,37.0,83.0,2.0
121,140500,Buurt     ,985,515,470,250.0,105.0,410.0,180.0,35.0,670.0,255.0,45.0,10.0,135.0,95.0,24.0,3.0,435,160.0,100.0,170.0,2.3,9213.0,407,231.0,29.0,71.0,97.0,34.0,64.0,59.0,5.0,19.0,81.0,2890.0,2440.0,760.0,2800.0,1090.0,2550.0,1400.0,4200.0,1810.0,4330.0,1780.0,2420.0,820.0,1020.0,700.0,43.3,30.9,24.9,40.1,36.1,8.4,5.5,60.0,340,120,215,235,105,0.8,3171.0,25,1,3103,2015,33.0,116.0,2.0
122,140500,Buurt     ,970,515,455,245.0,100.0,375.0,210.0,35.0,655.0,250.0,50.0,10.0,155.0,100.0,18.0,1.0,430,165.0,95.0,165.0,2.2,8982.0,407,232.0,29.0,71.0,95.0,36.0,64.0,58.0,5.0,19.0,81.0,2900.0,2450.0,750.0,2740.0,1110.0,2550.0,1400.0,4290.0,1900.0,4190.0,1890.0,2490.0,830.0,1040.0,700.0,43.3,30.9,24.9,40.1,36.1,8.4,5.5,60.0,335,115,220,230,100,0.8,3084.0,20,1,3150,2016,16.0,132.0,2.0
123,140501,Buurt     ,3040,1600,1440,13.0,17.0,36.0,25.0,8.0,65.0,27.0,6.0,2.0,20.0,8.0,11.0,1.0,1740,54.0,27.0,19.0,1.7,798.0,1287,247.0,29.0,71.0,92.0,44.0,54.0,34.0,20.0,38.0,62.0,2700.0,2350.0,950.0,3200.0,1350.0,3950.0,1700.0,4500.0,2150.0,4450.0,2050.0,2350.0,1100.0,1200.0,2000.0,40.7,27.9,26.0,37.0,29.0,31.0,8.0,590.0,1705,935,775,1070,635,1.0,448.0,85,1,2852,2013,0.0,0.0,2.0
124,140501,Buurt     ,3185,1650,1535,14.0,19.0,35.0,24.0,9.0,66.0,26.0,6.0,2.0,21.0,10.0,13.0,2.0,1870,58.0,24.0,18.0,1.7,837.0,1403,216.0,28.0,72.0,90.0,47.0,51.0,34.0,17.0,35.0,65.0,2650.0,2350.0,700.0,3100.0,1050.0,3600.0,1250.0,4350.0,1650.0,4450.0,1450.0,2350.0,800.0,850.0,2200.0,37.6,30.6,28.2,35.0,27.3,9.9,7.6,625.0,1775,985,785,1100,670,0.9,465.0,85,1,2926,2014,202.0,202.0,2.0
125,140501,Buurt     ,305,170,135,20.0,15.0,105.0,125.0,35.0,125.0,150.0,25.0,5.0,50.0,30.0,9.0,0.0,170,65.0,80.0,25.0,1.8,703.0,180,154.0,0.0,100.0,87.0,54.0,46.0,37.0,9.0,0.0,100.0,2930.0,2930.0,700.0,3100.0,1050.0,3600.0,1250.0,4350.0,1650.0,4450.0,1450.0,2350.0,800.0,850.0,300.0,47.1,40.8,16.5,45.5,34.2,2.0,2.0,125.0,210,125,85,115,95,1.2,477.0,10,2,1675,2015,1354.0,1556.0,2.0
126,140501,Buurt     ,445,255,190,20.0,125.0,120.0,135.0,45.0,260.0,155.0,25.0,5.0,85.0,45.0,7.0,4.0,305,195.0,90.0,20.0,1.5,1022.0,312,182.0,0.0,100.0,93.0,32.0,68.0,63.0,5.0,0.0,100.0,2930.0,2930.0,700.0,3100.0,1050.0,3600.0,1250.0,4350.0,1650.0,4450.0,1450.0,2360.0,800.0,850.0,300.0,47.1,40.8,16.5,45.5,34.2,2.0,2.0,140.0,200,120,80,110,90,0.7,456.0,5,2,1795,2016,1003.0,2559.0,2.0
127,140502,Buurt     ,100,60,35,16.0,24.0,23.0,30.0,8.0,59.0,30.0,9.0,2.0,2.0,3.0,39.0,0.0,45,48.0,21.0,31.0,2.1,38.0,26,182.0,88.0,12.0,62.0,35.0,54.0,12.0,42.0,81.0,19.0,2930.0,2930.0,700.0,3100.0,1050.0,3600.0,1250.0,4350.0,1650.0,4450.0,4000.0,2360.0,800.0,4000.0,100.0,47.1,15.9,16.5,45.5,34.2,2.0,2.0,680.0,930,805,125,475,455,0.7,456.0,5,5,248,2013,0.0,0.0,1.6153846153846154
128,140502,Buurt     ,95,60,35,19.0,24.0,21.0,25.0,11.0,59.0,30.0,8.0,2.0,3.0,3.0,10.0,10.0,45,43.0,20.0,36.0,2.2,36.0,26,182.0,81.0,19.0,54.0,27.0,69.0,0.0,69.0,77.0,23.0,2930.0,2930.0,700.0,3100.0,1050.0,3600.0,1250.0,4350.0,1650.0,4450.0,4000.0,2360.0,800.0,4000.0,100.0,47.1,15.9,16.5,45.5,34.2,2.0,2.0,695.0,905,760,145,415,485,0.7,456.0,10,5,246,2014,0.0,0.0,1.6153846153846154
129,140502,Buurt     ,30,20,10,0.0,10.0,15.0,0.0,0.0,25.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,25,15.0,5.0,0.0,1.4,27.0,15,182.0,81.0,19.0,54.0,27.0,69.0,0.0,69.0,77.0,23.0,2930.0,2930.0,700.0,3100.0,1050.0,3600.0,1250.0,4350.0,1650.0,4450.0,4000.0,2360.0,800.0,4000.0,0.0,47.1,15.9,16.5,45.5,34.2,2.0,2.0,170.0,595,565,25,270,325,0.7,456.0,5,3,1193,2015,6.0,6.0,1.6153846153846154
130,140502,Buurt     ,55,40,15,0.0,15.0,30.0,5.0,0.0,50.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,50,50.0,0.0,0.0,1.1,45.0,12,182.0,81.0,19.0,54.0,27.0,69.0,0.0,69.0,77.0,23.0,2930.0,2930.0,700.0,3100.0,1050.0,3600.0,1250.0,4350.0,1650.0,4450.0,4000.0,2360.0,800.0,4000.0,0.0,47.1,15.9,16.5,45.5,34.2,2.0,2.0,185.0,690,655,30,295,395,0.7,456.0,5,3,1206,2016,0.0,6.0,1.6153846153846154
131,140503,Buurt     ,170,85,85,14.0,9.0,19.0,41.0,16.0,44.0,50.0,4.0,3.0,4.0,3.0,0.0,0.0,70,18.0,54.0,28.0,2.4,51.0,69,317.0,94.0,6.0,99.0,81.0,17.0,7.0,10.0,99.0,1.0,3800.0,2930.0,700.0,3100.0,1050.0,3600.0,1250.0,3500.0,2200.0,4100.0,3150.0,3200.0,1850.0,2900.0,100.0,33.4,26.1,36.0,30.0,34.2,2.0,2.0,25.0,100,15,85,60,35,1.4,30.0,10,5,190,2013,0.0,0.0,1.0333333333333334
132,140503,Buurt     ,175,80,90,14.0,10.0,16.0,40.0,20.0,46.0,48.0,3.0,3.0,4.0,3.0,5.0,5.0,75,22.0,51.0,27.0,2.4,53.0,70,287.0,94.0,6.0,99.0,84.0,16.0,6.0,10.0,97.0,3.0,3800.0,2930.0,700.0,3100.0,1050.0,3600.0,1250.0,3300.0,1600.0,4150.0,2250.0,3000.0,1200.0,2100.0,100.0,33.2,26.8,39.9,31.2,34.2,2.0,2.0,25.0,105,20,85,75,30,1.4,32.0,10,5,191,2014,11.0,11.0,1.0333333333333334
133,140503,Buurt     ,375,200,175,40.0,50.0,170.0,80.0,30.0,255.0,95.0,20.0,5.0,75.0,45.0,15.0,0.0,225,130.0,60.0,35.0,1.7,6506.0,223,261.0,12.0,88.0,87.0,45.0,54.0,36.0,18.0,3.0,97.0,2430.0,2230.0,660.0,3750.0,990.0,3600.0,1250.0,3300.0,1600.0,4150.0,2250.0,2240.0,800.0,1040.0,300.0,48.4,40.3,21.1,45.9,29.9,5.0,3.9,30.0,145,55,90,115,35,0.6,2537.0,10,1,4261,2015,0.0,11.0,1.0333333333333334
134,140503,Buurt     ,385,205,180,40.0,55.0,175.0,75.0,30.0,260.0,95.0,15.0,5.0,65.0,40.0,18.0,5.0,225,115.0,70.0,35.0,1.7,6601.0,220,254.0,12.0,88.0,81.0,45.0,55.0,35.0,20.0,4.0,96.0,2420.0,2150.0,690.0,3090.0,1170.0,3550.0,1810.0,3300.0,1600.0,4150.0,2250.0,2120.0,830.0,860.0,300.0,48.4,40.3,21.1,45.9,29.9,5.0,3.9,35.0,155,70,80,120,35,0.7,2630.0,10,1,4309,2016,32.0,43.0,1.0333333333333334
